split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0007312433303404299,0.01009763983078513,0.270436689970226,0.0,0.0
eval,cov_forecast,0.0007591475681719557,0.010292839529875268,0.28087420036793026,46.77325581395349,-3.8595023474268113
eval,avgy,0.0013010209609905217,0.01628050824779365,0.48513831009649483,16.74418604651163,-79.39071438491078
eval,y_mean,0.0013010209609905217,0.01628050824779365,0.48513831009649483,16.74418604651163,-79.39071438491078
eval,avgy_mix_shared,0.0007231842197029953,0.010178874874444691,0.2686076360571414,50.97176079734219,0.676333493538175
eval,cov_ridge_shared,0.0007286114798765278,0.010093131831648817,0.26960532528489783,53.47591362126246,0.30741564150179257
eval,avgy_ridge_shared,0.000723264680430145,0.010147692962033108,0.26842543057147905,52.915282392026576,0.7437080371633001
eval,y_ridge_shared,0.000723264680430145,0.010147692962033108,0.26842543057147905,52.915282392026576,0.7437080371633001
eval,cov_y_ridge_shared,0.0007232662100637257,0.010153371267680853,0.2684570542641436,52.66611295681063,0.7320144712244275
eval,cov_avgy_ridge_shared,0.0007232662100637257,0.010153371267680853,0.2684570542641436,52.66611295681063,0.7320144712244275
eval,residual_ridge_shared,0.0007161520778477121,0.010234641602800687,0.26668177557313844,53.214285714285715,1.3884633765858412
eval,full_ridge_shared,0.0007158368104288515,0.010227646526616162,0.26654654716917114,53.35132890365448,1.4384670961189339
