split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0
eval,context_forecast,0.0001898026117212804,0.008954637225138463,0.7192194963250594,-16.26290781961296
eval,aggr_y,0.0007817081282090456,0.018974730264340503,2.9833474847014596,-382.262585177413
eval,bayes_context_shared,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0
eval,bayes_context_horizon,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0
eval,oracle_context_shared,0.00015970715121408645,0.008058841589243255,0.5509391384066502,10.939863852300908
eval,oracle_context_horizon,0.0001563915814452844,0.007800763819735342,0.5330196817082682,13.836570842234805
eval,catboost_context_classifier_shared,0.00018973586367710936,0.008823132576152502,0.7030337437440143,-13.646456694558069
eval,catboost_context_classifier_horizon,0.00018417441039263362,0.008788564757398691,0.7026310502980884,-13.581360696434446
eval,catboost_context_regressor_shared,0.00017380314021643063,0.008453765555815253,0.6504185412762282,-5.14113048235296
eval,catboost_context_regressor_horizon,0.00017342319801823535,0.008481312539920004,0.6377667975837634,-3.0959571824211656
eval,bayes_aggr_y_shared,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0
eval,bayes_aggr_y_horizon,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0
eval,oracle_aggr_y_shared,0.00015339052910619394,0.007874512396988899,0.5761958536395544,6.857078040801987
eval,oracle_aggr_y_horizon,0.0001285103777514089,0.007078593107305803,0.5123800716497431,17.17299469326807
eval,catboost_aggr_y_classifier_shared,0.00029977241446974977,0.011634908598757142,1.2337273521392207,-99.4338726205352
eval,catboost_aggr_y_classifier_horizon,0.00022108590040248943,0.009829211116286589,1.0591015718820114,-71.20535393227655
eval,catboost_aggr_y_regressor_shared,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0
eval,catboost_aggr_y_regressor_horizon,0.0001744545262788403,0.008468156166094963,0.717670871138846,-16.012570240901812
