horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-9.332203250640174e-05,-9.412151569857276e-05,-8.780518125915852e-05,-9.10539710086214e-05,-9.338161494507229e-05,-8.502098358276143e-05,-0.00010294736441711232,-9.140658046354415e-05,-9.10945424351657e-05,-9.876150390534512e-05,-8.93908602908121e-05,-0.00010324688221453848
