horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.007247676403850682,-0.007269174278660351,-0.002072442955351433,0.009496152356818034,-2.7040492449915087e-05,0.0028304056984286984,0.017307265285596837,-0.0006520510753399546,-0.007334781957816219,0.0008108302746999016,0.008323103101276857,-0.00950266764488107
