horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.19007748411400555,0.11943253976224873,0.0026031488771350894,-0.00014787559534330878,-2.3424037738943136e-05,-0.00036083396681559304,0.00018759469697280775,0.0006040353498903343,-0.0012326467748156613,-0.0010180514599579867,-0.002071219651560807,-0.0015087691121287174,-0.0007579577989163325,-0.0011449213422513845,0.0016387886578781942,-0.000929271765319573,0.001410337194460255,0.002265578195730798,0.0024131339289192363,9.814895366026206e-05,-0.0003020989105053948,-0.0001394604855704618,-0.006975137753801538,0.0018149896075060883,0.003786240656350959,0.0034197064520629776,0.00048541984466058,-0.0004473030285827861,0.005105935675681253,0.0030935463674395974,0.0029087669460774353,0.007211667074272672,0.004594012393580356,0.003594930224557784,0.0020166238503363195,0.007546975979027512,0.005598456032074797,0.004990279108007008,0.0047394900808649726,0.004366219299389826,0.006592396777781188,0.009702529657423
