feature,importance
candidate_minus_vanilla_std,17.697280977493104
candidate_minus_vanilla_mean,14.992593440693796
neighbor_y_minus_vanilla_mean,12.28901695772065
neighbor_age_mean,12.150783916423249
neighbor_y_minus_neighbor_pred_mean,10.66522693403034
distance_mean,9.015411053278818
neighbor_y_minus_neighbor_pred_within_std_mean,5.851043890877028
query_std,5.098506074621595
query_mean,4.012186430659761
neighbor_lookback_stds_mean_raw,3.1166488649952067
neighbor_lookback_means_mean_raw,2.7034276977217897
neighbor_y_minus_vanilla_within_std_mean,1.9364694128844082
same_user_ratio,0.47140434860025915
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
