horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.11354461753379784,-0.03401350886279264,-0.01701831963521239,0.05690013242599513,0.07673732716577593,0.08416825798357161,-0.04453312483562511
