horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.3122077446937067,-0.039839953273850814,0.007202967267548044,0.00851107992987845,0.04969086168747479,-0.011393864110513904,0.01331990763348194
