horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.025995964861948936,0.012896124798829104,0.002809183768546739,0.005916975772877575,0.003357821811035117,0.000846594720556856,0.003929311259904774,0.012371248375002211
2,-0.06598999131512259,0.028583734560401523,0.003074973472765738,0.005040130125153311,0.005383360738316202,0.011298962871479901,0.01466987774589501,0.01555558681798184
3,-0.0701801507126897,0.023580288953325767,-0.0027573182888299603,0.009240727843094656,0.003897906888157167,0.016738257513850142,0.013531630397287093,0.02256503324649938
4,-0.056917824101864835,0.019683513944820628,-0.0021254118459849277,0.0019813107344838657,0.0055845341387839855,0.023522948965774337,0.017520199488521185,0.011826692442828796
5,-0.05450263811206904,0.020780413336068768,0.0017293891400070854,0.0043950097387485875,0.008408539755414236,0.013505223929787404,0.017738695689982327,0.009893258213048432
6,-0.06332769445974072,0.051532093204138436,-0.0023778877770669997,0.0040274292755339775,-0.0036582001815300613,0.015926005375432577,0.00698524519168899,0.01590427975004601
7,-0.08436520089836982,0.061306417713613,0.0010250481523784599,-0.0007451219051754475,-0.005257777615945385,0.018360025250093153,0.014948381775190742,0.014473266820670834
8,-0.09797305610980096,0.04071227886169089,-0.00307454596514099,-0.0048642345730193,-0.005629551119420119,0.028113353634001824,0.03081623980458426,0.02131329168051052
9,-0.08094221523870103,0.04262638316191529,-0.003124142499172891,-0.005392887281528417,-0.001594283447211755,0.02686912318661001,0.01960363416314484,0.014910179344476165
10,-0.06702184613342138,0.022513362157049882,0.008671484239786248,0.0013099589632466376,0.0019916173569048123,0.007973054719820155,0.01570246226754753,0.01904799210811314
11,-0.06380237107401761,0.01568502430164582,0.008468668493287555,-0.0006241763110677785,0.002538699790830629,0.01049868989903128,0.017077432308034296,0.01834640942677449
12,-0.08167676729199178,0.036449014727035635,0.00899431168128237,0.017884794712797497,0.003608222126478428,0.008613691922860146,-0.001211776191819365,0.011991390766637794
13,-0.0740072807859382,0.018014093547858837,0.017381848551238043,0.020297764167593227,0.004108890620405483,0.003614866280700601,-0.006641378193721713,0.015879163850758524
14,-0.06984319707486976,-0.0007629665340939971,0.017523803439673736,0.01621858456817152,0.015007296633746964,0.007144697376868818,-0.0015089794602075896,0.016195261183886197
15,-0.07456154964725581,0.026236237891526723,0.01103551912983694,0.013300288518324412,0.007931923747141863,0.009935575141544906,-0.0005964461788754897,0.012586169937920366
16,-0.10362714970524069,0.04524748626743048,0.014374790339257997,0.010341445147737929,0.009095087710489927,0.009477886016415308,0.007846329035286289,0.011863562302150498
17,-0.11742624895420999,0.04945555785783535,-0.002003695742761338,0.004821262105894162,-0.00700271255116132,0.019053945574714456,0.020894984301784672,0.03373380587746727
18,-0.12374943490275227,0.043101148953215915,-0.007320226976555995,0.011458884512336214,0.006734139122304591,0.02777472251147089,0.018048040360039794,0.02450941189158518
19,-0.10558295054898995,0.027023596921428864,0.007557948156250393,0.010237306066976239,0.01591650085946635,0.009760425463704642,0.01785479337120166,0.019353988488592006
20,-0.07358920949064555,-0.014101781443319165,0.016869753136138383,0.021349243212660487,0.008916994998801983,0.007056720656813419,0.01008369106674949,0.021170095795915327
21,-0.06291356336043083,-0.016595999101092815,0.017447193678396325,0.018236425513008296,0.008062668385120157,0.010462301238700542,0.001312284218710776,0.020445049174714316
22,-0.030712214157196095,-0.010018866306716367,0.016308613145337637,0.021620569246400437,0.01464965024054626,-0.00043915273959333764,-0.009186722755252574,0.006909856830524659
23,-0.07783514902289314,0.017709824816042115,0.006763825230542412,0.012479969955397968,0.002966745456074379,0.013861954859078393,0.012443844225150241,0.021024124747856945
24,-0.08278793672684205,0.014952424043286654,0.008466238941101045,0.010816729158095176,0.004273617709177659,0.012597196407160935,0.016346996982036198,0.01713950574036135
25,-0.07525599603792328,0.006695357241164108,0.005701808578376126,-0.0025590779303429683,-0.0004859936430025913,0.016671307397862038,0.026608424806958623,0.022180562680794214
26,-0.08635769222396784,0.03407588763506595,-0.007753226426870722,-0.010566461488617444,-0.0009547564144691983,0.028002312945489095,0.030259286123519972,0.02350176693195564
27,-0.11020888880440158,0.04254979523389634,-0.012804685947470683,-0.004022029295866953,0.0017579185411982087,0.03245372302618806,0.03483070606791808,0.0250382043005251
28,-0.11263387449036263,0.04531054599932429,-0.00340635807195108,0.0074186607431159434,0.0029994144524124714,0.028767068621533044,0.026396407627857773,0.015636504836796527
29,-0.09914340461857245,0.03014017626012344,0.007608665632605523,0.016542125029003433,0.005636329710390287,0.021247383730227103,0.02153018523224906,0.009126600899172832
30,-0.09408502600262394,0.030309235044265696,0.014616521627804942,0.014051547576747106,0.006465625427449,0.006552900004547827,0.022097153506873586,0.012357989562264115
31,-0.08272853548646425,0.03910618316105566,0.0008893026992105727,0.004709709081253033,0.0009574709673906976,0.017583921556923204,0.015895646473185806,0.016524989485862486
32,-0.08961622764282788,0.04068975609634416,0.005004374490898231,0.0036946108139802986,-0.002401287544352864,0.018466160170095572,0.012782948198706186,0.019846689885914138
33,-0.0668735510646837,0.005935146296072406,-0.003972225326791899,0.0028820352950069826,-0.0015546536175582665,0.03134758641923295,0.01520971686148287,0.026403001991355264
34,-0.06227038796927865,0.01807953803075779,0.0002759464294212147,0.0017655554205298677,-0.008357081090394038,0.020992087786424453,0.01666975180456957,0.028806602470327514
35,-0.06258101098416657,0.02495630521316533,0.005284070749220894,0.0071159201369479065,0.003278725823154651,0.0003281117767087475,0.015584009578130976,0.02096092254772522
36,-0.04932238550247528,0.0023645948097317784,0.012922656129735676,0.00480563066065793,0.0019064623953889439,-0.002696761808718979,0.02205225448959544,0.01761443925358154
37,-0.06950891214393351,0.022140674452951214,0.014971467924192294,0.012779749977127549,0.010723727280996373,-0.004095642338988684,0.01462579209514605,0.00207922270047504
38,-0.07869777248013818,0.022077679781323186,0.017637649816221738,0.014789886567181625,0.009769567016564578,-0.00821052532117357,0.011889370577199956,0.011090869569058692
39,-0.09472756093698556,0.002478749503088387,0.022777575544614185,0.024572605010785065,0.013622441820223236,0.002705375163738564,0.011275334676953547,0.014578125614059476
40,-0.1081689581561162,0.01835761167621201,0.02157250238594371,0.018527610984037813,0.010814084360045478,0.005626032731595412,0.008593975524387667,0.01720601780766802
41,-0.13923159876267815,0.041975508521937474,0.01944577763397061,0.013915417321556774,0.019788727814578758,0.010075917190891735,0.01335751094715444,0.011364110691703424
42,-0.16322984495735202,0.05431577031632831,0.0004144314086749164,0.006908905814074649,-0.0015308341509425933,0.026053880443596127,0.033092523576644425,0.03274390143135733
43,-0.1517033376029979,0.04315756392510389,-0.0038391206466583923,0.00788176782156443,-0.0011214593763908558,0.03285744961496684,0.028145536828934573,0.0356553686147405
44,-0.11068477236746332,-0.002115073738575695,0.007361097059516494,0.007002438399236145,0.01069336429984934,0.026023630439866406,0.028860804331487366,0.02544100437362976
45,-0.0583978113109542,-0.05206619211282633,0.018107474081402227,0.020047133190763466,0.01543374139673322,0.016620814663121507,0.015597336096668074,0.01895957067433242
46,-0.06014343131914054,-0.03354515256185094,0.02541127130178405,0.012367501488232523,0.015070099633214531,0.001359762762684407,0.011989623942714195,0.020008585067521924
47,-0.06038223241429059,-0.013321207869064468,0.03283080334265347,0.01462624049463377,0.015919364511936745,-0.007805942920654274,0.0035057013424244546,0.013625376342053089
48,-0.10843256396906378,0.01929005825261878,0.02428842374304235,0.007762085130551489,0.006073640678622898,0.010635478668695061,0.018973951885331856,0.02107800610912618
