split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0,0.0
eval,cov_forecast,0.00028028381238352003,0.010563446107779682,0.9502454186012331,31.25,-53.608593862300935
eval,avgy,0.0006301318334991451,0.016475291173009818,1.9545281083727193,16.666666666666668,-215.9523934705416
eval,y_mean,0.00045032980960057367,0.014256149146401893,1.5835332055448519,21.875,-155.98051227235982
eval,cov_ridge_shared,0.00018190505463892365,0.008615796594249008,0.6418167227216757,38.541666666666664,-3.7506336412648453
eval,avgy_ridge_shared,0.00017382833073283362,0.008448985769749348,0.6186311356452765,42.708333333333336,-0.0026487954971371975
eval,y_ridge_shared,0.00017384437825836588,0.008449352445873288,0.6187375367606855,42.708333333333336,-0.01984869502143391
eval,cov_y_ridge_shared,0.00017384383707159194,0.008449340240338006,0.6187340135705335,42.708333333333336,-0.019279166061257486
eval,cov_avgy_ridge_shared,0.00018191056753844037,0.00861596169442265,0.6418204558567606,38.541666666666664,-3.7512371081375835
eval,residual_ridge_shared,0.0001739763032214844,0.008452449065232267,0.6196221912175653,42.708333333333336,-0.162854411771276
eval,full_ridge_shared,0.00017388988824101304,0.008450403439676103,0.6190353267063823,42.708333333333336,-0.06798688535561165
