horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.035307644190365056,0.021771116526193006,0.010790940454399567,0.011866288290826905,0.014419280105507769,-0.003067883044123355,0.0004737684119695059,-0.0051761402286786716
2,-0.06822161395239806,0.03151035590842259,0.011583463864557,0.01298567289281958,0.008461350161863434,0.004645572339477171,0.010645984612052661,0.0051466432115894285
3,-0.06662680290512397,0.02040285977884153,0.0006724574515134973,0.00811650688924499,-0.004297101481584609,0.01795760090591188,0.012429020787434155,0.02691470465597792
4,-0.05657714354826587,0.01622828092730299,0.000649185761267444,0.002505925642978609,-0.003920647290875941,0.01905829889052955,0.02072754549157959,0.02175899250207259
5,-0.05862645417158119,0.019785416330394615,0.0013972022564040709,-0.003040875510599284,0.0007094881510254216,0.019569662208745717,0.020007893566573825,0.021838946000691827
6,-0.062453414619430055,0.04474636443875148,0.002940914902210834,-0.0026400561150252953,0.0012213249217099859,0.010770002881544078,0.013065092705563202,0.016925012624356077
7,-0.0830750367421232,0.0555788763994757,0.006191714336832382,-0.0013502325279263524,-0.004099590968785551,-0.0006265384403091076,0.019315999087563946,0.02715502810726837
8,-0.09477202662583509,0.030988747683580745,0.000319340180338223,0.006621777504726769,0.0009244727578003775,0.012614112165034367,0.017783057831849244,0.03393257727913836
9,-0.09062605543345954,0.04768373724879121,0.0023198190978349024,0.0003916755166289353,0.0021099104018818104,0.012676456149201562,0.014503754530784166,0.02327522129643256
10,-0.07028577213583466,0.02565834738797751,0.004179679027963876,-0.0002664963673621519,0.004650719687774194,0.0033696790653213837,0.013505887579681708,0.0284238272192621
11,-0.060061880582144386,0.010338000675769659,0.0028994256079644797,-9.785071376057379e-05,-0.0012669258613573632,0.013062623589852964,0.012090737570053332,0.03028235817236959
12,-0.07821617946995857,0.029711240596711243,0.0015676403788347692,0.003591571974402524,0.011714330868660689,0.014363910242901826,0.007921874563086396,0.013404298434282914
13,-0.09270977864522838,0.036797744282530354,0.0005937068160627429,0.0093248552746572,0.012108820771007093,0.010491404177481472,0.004811846009019598,0.016642744870523446
14,-0.07773237563171674,0.0088685995275875,0.005580056064482266,0.015434731559916237,0.025581775145137063,0.004535518313634176,0.0027952352342207384,0.013956045668505106
15,-0.08504367446029534,0.03686791008113765,0.01391160759060052,0.008916154771848924,0.013708225178627824,-0.001743081431366569,-0.0029919525534586934,0.021526592626929346
16,-0.11106435954546162,0.053055370288239284,0.01966799741010691,0.008232341399349094,0.0016055781426496823,0.003969164615448257,0.0040870772285436785,0.024341549136663507
17,-0.12392341188912681,0.059893000699785585,0.00096286705396822,0.003702439271098622,0.010795635708935125,0.01633863979091382,0.016497929460638334,0.01657134013966068
18,-0.12470607915158224,0.05263881136270905,-0.004490398945387168,0.006545623052403162,0.001244335566932443,0.031791107379544874,0.013625912511279533,0.022459292996707243
19,-0.1065148579329315,0.03274997040068727,0.013514975342925001,0.0084919639411047,0.011593832862414048,0.013848639114625397,0.016527467228596,0.010698429595047744
20,-0.06399175472837658,-0.02156086989476102,0.0008215788021393393,0.01428586162716466,0.01673718750002235,0.014186698282368048,0.028177292971495065,0.007777876120790743
21,-0.05574259246690444,-0.029537124624514816,0.005204999650824224,0.02137706685362972,0.009444135630945264,0.01915322049338469,0.011835074986355157,0.01425290022237252
22,-0.02889538799569964,-0.02201381848428335,0.014462405299809944,0.006413014239224381,0.00784891135522468,0.009089520609977125,0.013044984033738858,0.009233749199561615
23,-0.0725562767318793,0.007128096961235789,0.001418988178876342,2.4775460222248324e-05,0.010548566902986759,0.016731587527701416,0.023026355636473383,0.022295645896641417
24,-0.07909972803054201,0.009573268979755772,0.002056340985469179,0.011946167026141784,0.016075247858971346,0.004725025424671615,0.01798681870764491,0.017666070222058405
25,-0.06552453547319367,-0.0013366863472130215,0.00023879669618056363,-0.006197910150806974,0.0013497666319144941,0.01733378308365473,0.024815559281784555,0.027437698195685607
26,-0.07487109781152101,0.026740531895533624,-0.0071244521844174005,-0.008402720591683224,-0.002719170926976565,0.02064035864520235,0.025815632154505747,0.0287462873011457
27,-0.09296016424477704,0.030071372661212,0.00204679211479192,-0.01285595148881853,-0.005631445178525091,0.016629944590207404,0.03514027185713298,0.035439356588047914
