split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,1262.691643740042,10.19601617188178,0.8571716191742685,0.0
eval,context_forecast,1204.9284674466578,10.278222525546973,0.9791256441290997,-14.227492164557674
eval,aggr_y,1472.153393241402,14.44214057159427,1.7101640581975852,-99.51244534262838
eval,bayes_context_shared,1262.691643740042,10.19601617188178,0.8571716191742685,0.0
eval,bayes_context_horizon,1227.3844497294547,10.099192093282227,0.8773467968551898,-2.35369174965877
eval,oracle_context_shared,1109.743364246004,9.492636402856165,0.7318438902481839,14.621077754162641
eval,oracle_context_horizon,1057.5289604564966,8.786317495484283,0.6502241036630153,24.14306667206389
eval,catboost_context_classifier_shared,1207.3728088870473,10.164150294355915,0.886746575801971,-3.450295829462094
eval,catboost_context_classifier_horizon,1191.0444986367565,10.143959583353823,0.8755397787880635,-2.142880049095588
eval,catboost_context_regressor_shared,1262.691643740042,10.19601617188178,0.8571716191742685,0.0
eval,catboost_context_regressor_horizon,1227.0885313099425,10.102201878666333,0.8792039373186848,-2.570350866917468
eval,bayes_aggr_y_shared,1262.691643740042,10.19601617188178,0.8571716191742685,0.0
eval,bayes_aggr_y_horizon,1262.691643740042,10.19601617188178,0.8571716191742685,0.0
eval,oracle_aggr_y_shared,887.0349133951472,9.882558483662253,0.8026538196806592,6.360196520053649
eval,oracle_aggr_y_horizon,616.5913028455378,7.627428529094599,0.6963925258755255,18.75693148282545
eval,catboost_aggr_y_classifier_shared,1404.0963841022995,13.01826750598723,1.188235952199588,-38.62287616851346
eval,catboost_aggr_y_classifier_horizon,1523.5934575337421,11.891094754062625,1.1080129853515266,-29.26384408514351
eval,catboost_aggr_y_regressor_shared,1274.7020115949042,10.95235835248413,1.3101677422903306,-52.84777435263697
eval,catboost_aggr_y_regressor_horizon,1450.338005955294,11.334862080990618,1.1831053022602445,-38.02432042721558
