split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,5569495.078654078,213.75184153766008,0.24478885385533303,0.0,0.0
eval,y_ridge_shared,5646839.1662726905,215.23987440806997,0.24118187215729286,51.666666666666664,1.473507327327837
eval,cov_y_ridge_shared,5564274.729157418,214.0809186911411,0.24193227320171778,53.517628205128204,1.1669569952328973
eval,residual_ridge_shared,5556759.732979038,214.33074507246693,0.24201082465824644,52.87660256410256,1.1348675208587573
eval,full_ridge_shared,5555365.813279705,214.27433863073333,0.24212064674568212,52.5,1.090003514305345
