winner_name,family,retrieval,method,average_nmse,average_improvement_pct
gates/instance_euclidean_3_online/catboost_cov_regressor_shared,gates,instance_euclidean_3_online,catboost_cov_regressor_shared,0.49675036432576053,-0.38456873534574537
gates/instance_euclidean_1_online/catboost_cov_regressor_shared,gates,instance_euclidean_1_online,catboost_cov_regressor_shared,0.4977548166038826,-0.4475330730000622
gates/instance_euclidean_1_online/catboost_avgy_regressor_shared,gates,instance_euclidean_1_online,catboost_avgy_regressor_shared,0.5197615248704032,-2.1264626590669367
gates/raw_euclidean_3_online/catboost_avgy_regressor_shared,gates,raw_euclidean_3_online,catboost_avgy_regressor_shared,0.5220536183243519,-2.138969580550501
baselines/raw_euclidean_1_online/cov_forecast,baselines,raw_euclidean_1_online,cov_forecast,0.5008232281884575,-2.5217844374770526
gates/raw_euclidean_1_online/cov_forecast,gates,raw_euclidean_1_online,cov_forecast,0.5008232281884575,-2.5217844374770526
gates/instance_euclidean_3_online/catboost_avgy_regressor_shared,gates,instance_euclidean_3_online,catboost_avgy_regressor_shared,0.5093241222277675,-3.4533285342385036
baselines/instance_euclidean_1_online/cov_forecast,baselines,instance_euclidean_1_online,cov_forecast,0.503840664689278,-4.0699392329081245
gates/instance_euclidean_1_online/cov_forecast,gates,instance_euclidean_1_online,cov_forecast,0.503840664689278,-4.0699392329081245
baselines/raw_euclidean_3_online/cov_forecast,baselines,raw_euclidean_3_online,cov_forecast,0.5203719709618753,-4.582452473058203
gates/raw_euclidean_3_online/cov_forecast,gates,raw_euclidean_3_online,cov_forecast,0.5203719709618753,-4.582452473058203
baselines/instance_euclidean_3_online/cov_forecast,baselines,instance_euclidean_3_online,cov_forecast,0.5285743633563885,-7.463488629293296
gates/instance_euclidean_3_online/cov_forecast,gates,instance_euclidean_3_online,cov_forecast,0.5285743633563885,-7.463488629293296
gates/raw_euclidean_1_online/catboost_avgy_regressor_shared,gates,raw_euclidean_1_online,catboost_avgy_regressor_shared,0.6030908067194748,-9.150713387474406
baselines/instance_euclidean_3_online/y_mean,baselines,instance_euclidean_3_online,y_mean,0.8293267524585883,-72.7146598336614
baselines/instance_euclidean_3_online/avgy,baselines,instance_euclidean_3_online,avgy,0.8819741556659163,-85.78633865442787
gates/instance_euclidean_3_online/avgy,gates,instance_euclidean_3_online,avgy,0.8819741660682284,-85.78634032665828
baselines/instance_euclidean_1_online/avgy,baselines,instance_euclidean_1_online,avgy,0.9921877687347771,-108.09676306395862
baselines/instance_euclidean_1_online/y_mean,baselines,instance_euclidean_1_online,y_mean,0.9921877687347771,-108.09676306395862
gates/instance_euclidean_1_online/avgy,gates,instance_euclidean_1_online,avgy,0.9921877687347771,-108.09676306395862
baselines/raw_euclidean_3_online/y_mean,baselines,raw_euclidean_3_online,y_mean,1.4073372269454252,-131.76867039818558
gates/raw_euclidean_3_online/avgy,gates,raw_euclidean_3_online,avgy,1.4959229546290063,-147.77308413465116
baselines/raw_euclidean_3_online/avgy,baselines,raw_euclidean_3_online,avgy,1.4959229667205014,-147.77308625306463
baselines/raw_euclidean_1_online/avgy,baselines,raw_euclidean_1_online,avgy,1.7058362871556045,-184.44125522935227
baselines/raw_euclidean_1_online/y_mean,baselines,raw_euclidean_1_online,y_mean,1.7058362871556045,-184.44125522935227
gates/raw_euclidean_1_online/avgy,gates,raw_euclidean_1_online,avgy,1.7058362871556045,-184.44125522935227
