horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.3217433309165947,0.2282952548720573,-0.001896366920841207,-0.0013440505703037765,-0.003624632582509936,-0.00294794035635482,-0.00023874161610738809,-0.002721458842092427,-0.0009006021888005758,-0.003456640232037028,-0.0017459508228641534,0.0019555185364039376,0.002415548097809173,0.002403520954033614,0.011397529356885854,0.012473201622262725,0.011276488427519772,0.013975575834128291,0.012097082911966157,0.01958725199275238,0.01718783068438133,0.012992726738496788
