split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,0.0008325478993356228,0.011481310240924358,0.32293909788131714,0.0
eval,context_forecast,0.0008486424922011793,0.011654271744191647,0.32966673374176025,-2.083252191543579
eval,horizon_knn_weighted,0.001434992541812929,0.018385211564425526,0.5595677211155342,-73.273451491829
eval,horizon_knn_mean,0.0014349926495924592,0.018385211005806923,0.5595676898956299,-73.2734375
eval,residual_knn_weighted,0.0013045789375150706,0.015212334050734622,0.507996531206841,-57.30412778744245
eval,horizon_mix_scalar,0.0008217980035053206,0.011517563026694067,0.3199235415013272,0.933784852863558
eval,residual_mix_scalar,0.0008319304186866254,0.011476221691743782,0.3227004240138659,0.07390677344957444
eval,residual_ridge_shared,0.0008319304186866254,0.011476221691743782,0.3227004240138659,0.07390677344957444
eval,residual_ridge_horizon,0.0008326715906150639,0.0114859938621521,0.3229817748069763,-0.013215161859989166
eval,horizon_ridge_shared,0.0008220379626255989,0.011547888555794297,0.3212965592412267,0.5086217961425342
eval,full_ridge_horizon,0.0008371841977350414,0.011894532479345798,0.328156977891922,-1.615747332572937
eval,horizon_mix_scalar_eval_fit,0.0008212283830287523,0.011578570326127592,0.3200015187261576,0.9096387444047128
eval,residual_mix_scalar_eval_fit,0.0008314605953843664,0.011481756959853864,0.32252247840600223,0.12900868245690608
eval,residual_ridge_shared_eval_fit,0.0008314605953843664,0.011481756959853864,0.32252247840600223,0.12900868245690608
eval,residual_ridge_horizon_eval_fit,0.0008283316856250167,0.011491350829601288,0.32189446687698364,0.3234761655330658
eval,horizon_ridge_shared_eval_fit,0.0008204192888099075,0.011572235158595129,0.3203303771262525,0.807805797495402
eval,full_ridge_horizon_eval_fit,0.0007934959139674902,0.011750399135053158,0.3140539824962616,2.751328468322754
