split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,cov_forecast,3746443.251406708,182.4575739059619,0.19820671371903162,46.536898061288305,-2.0952508682078834
eval,bayes_cov_shared,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,bayes_cov_horizon,3638880.018866977,178.62912210031152,0.19421354657812587,49.656035021888684,-0.038391171783222496
eval,oracle_cov_shared,3446980.8875900595,173.09094592663254,0.18096190268888857,46.536898061288305,6.787461908076047
eval,oracle_cov_horizon,3331061.854037225,163.28717422305377,0.17169903284162044,99.98436522826766,11.558718154002054
eval,catboost_cov_classifier_shared,3640335.077781282,178.78059922977357,0.19427671284389544,25.304878048780488,-0.07092778787027672
eval,catboost_cov_regressor_shared,3638958.886482531,178.58201690784514,0.19416762682591632,0.02345215759849906,-0.014738145436770347
eval,catboost_cov_regressor_shared_soft,3646155.7941637817,178.99293871007345,0.19215972861290542,51.26641651031895,1.0195198165098032
eval,catboost_cov_regressor_horizon,3644267.754205918,178.70993815955612,0.19420340970507338,47.56879299562226,-0.033169721016525815
