feature,importance
neighbor_y_minus_vanilla_mean_h,29.42854263223901
candidate_minus_vanilla_h,27.000790978480328
neighbor_y_minus_neighbor_pred_mean_h,12.570122075963072
query_mean,5.859853348823282
neighbor_age_mean,4.49612224437853
neighbor_y_minus_vanilla_mean,4.360859283103707
distance_mean,3.1184456202411464
neighbor_lookback_means_mean_raw,2.138748374346237
query_std,1.9669962391260813
neighbor_y_minus_neighbor_pred_mean,1.4907605700930027
neighbor_y_minus_neighbor_pred_std_h,1.1880768653688467
neighbor_y_minus_vanilla_within_std_mean,1.0437374784625657
neighbor_y_minus_vanilla_std_h,1.042731489886349
neighbor_y_minus_neighbor_pred_within_std_mean,0.813457631084083
neighbor_lookback_stds_std_raw,0.6402662588308644
neighbor_lookback_means_std_raw,0.5873849832597774
neighbor_lookback_stds_mean_raw,0.5754828611543301
neighbor_y_minus_neighbor_pred_between_std,0.552952405891548
neighbor_y_minus_vanilla_between_std,0.40151381629166877
same_user_ratio,0.3166121069326951
