feature,importance
neighbor_lookback_means_mean_raw,16.25523870725585
neighbor_y_minus_vanilla_within_std_mean,14.689245996076592
neighbor_y_minus_neighbor_pred_within_std_mean,14.260802367018037
query_std,11.040758941763551
query_mean,7.613039110400511
same_user_ratio,7.396561829279992
neighbor_y_minus_vanilla_mean,6.6432964289721985
candidate_minus_vanilla_std,6.2264867230912815
candidate_minus_vanilla_mean,5.143341447209712
neighbor_lookback_stds_mean_raw,4.168970598303788
neighbor_age_mean,3.6167663108897434
distance_mean,2.94549153973874
neighbor_age_std,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_neighbor_pred_mean,0.0
neighbor_y_minus_vanilla_between_std,0.0
