feature,importance
candidate_minus_vanilla_mean,19.3238664982392
neighbor_age_mean,17.8712368721426
neighbor_lookback_means_mean_raw,14.783977224209243
distance_mean,11.204912792495167
neighbor_y_minus_vanilla_mean,10.222353431473211
neighbor_lookback_stds_mean_raw,7.294292732193405
neighbor_y_minus_neighbor_pred_mean,5.300944577150969
neighbor_y_minus_neighbor_pred_within_std_mean,5.009615083530487
query_mean,2.6606488557634034
query_std,2.326502425286997
neighbor_y_minus_vanilla_within_std_mean,2.038182204885374
candidate_minus_vanilla_std,1.7795298238982515
same_user_ratio,0.18393747873171448
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
