horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.2093289828826016,-0.0046279870405382326,-0.0014584405237108797,-0.0038344357981860006,0.027727279756869536,0.028977372865864017,0.04268140942269218
