horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.2914474882425892,0.1988828088742954,-0.0012865200220199505,0.002896921260557842,-0.0011608294765992442,0.001558668526901663,0.0017568309644271864,0.0003425716794152886,-0.0021929959431688825,-0.001448273057557457,-0.00020606336449138324,-0.0005818333802468896,0.0041895482375921235,0.0055656113307994024,0.005042957036272042,0.006321520083738515,0.008899622368529462,0.013119621937588682,0.015185510101203486,0.013713019514917518,0.015099552919414649,0.012739500263212173
