horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.00013920123277068956,-0.0001616675501469465,-0.00014382372753946867,-0.0001048090438748108,-0.00010941939758102669,-0.00012493085181430858,-0.00011516008586147649
