horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.013351994112216147,-0.016695317770221398,-0.0071875642823679186,0.006889241130359702,0.024509637558865916,0.004467501982336423,0.009545705667360474
