horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.06560317777751233,0.006205596730015918,0.005212566182473756,0.007003827389906348,0.01212718361611768,0.018047046044471413,0.02184079420853635
