split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,2630559.2951259823,169.92488774384512,0.2092849077232636,0.0
eval,context_forecast,2807630.3389685284,169.8785492292395,0.1985990162294807,5.105906398139711
eval,aggr_y,5547937.165233492,231.85807092846207,0.3746074463736575,-78.99400890818131
eval,y_mean,5547937.165233492,231.85807092846207,0.3746074463736575,-78.99400890818131
eval,aggr_y_mix_shared,2680661.2261667354,168.9152193365607,0.20280257228850773,3.0973735780926144
eval,aggr_y_mix_horizon,2761867.2354938122,169.92614639894617,0.20394060173503778,2.5536031462395643
eval,context_ridge_shared,2670795.6474022027,168.88620109722137,0.20038085858610916,4.254510864647838
eval,context_ridge_horizon,2627346.8987585343,169.77353583669716,0.20973294544619275,-0.214080283095035
eval,aggr_y_ridge_shared,2680978.218464609,168.98570699901066,0.20350752837103603,2.760533196147607
eval,aggr_y_ridge_horizon,2627164.136312389,169.77899722242174,0.20969348130085377,-0.19522362220711126
eval,y_ridge_shared,2680978.218464609,168.98570699901066,0.20350752837103603,2.760533196147607
eval,y_ridge_horizon,2627164.136312389,169.77899722242174,0.20969348130085377,-0.19522362220711126
eval,cov_y_ridge_shared,2687791.0886439118,168.79113410980048,0.20169680684037838,3.625727705563428
eval,cov_horizon_ridge_shared,2687791.0886439118,168.79113410980048,0.20169680684037838,3.625727705563428
eval,cov_horizon_ridge_horizon,2626526.044064477,169.7725558358346,0.20996569813782515,-0.3252936018978226
eval,residual_ridge_shared,2692883.626653729,169.28852818199852,0.20303156350144455,2.987957559791088
eval,residual_ridge_horizon,2626560.3172878614,169.77303084318837,0.20995055679077795,-0.3180588006826226
eval,full_ridge_shared,2695972.562475407,169.08337892950914,0.201487023689341,3.725965774958662
eval,full_ridge_horizon,2626295.02047531,169.7896508725235,0.2102279569965529,-0.4506054849097245
