split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,8.92378624108191,1.4049598847477869,0.6316969036160784,0.0
eval,context_forecast,12.604835056834919,1.6270026038131569,0.7463938226660405,-18.156954449735675
eval,aggr_y,14.134717524736633,1.8103684386249055,0.8516752526766209,-34.82340150811267
eval,y_mean,11.782526579835718,1.7243815337216963,0.7676463457739303,-21.52130893465275
eval,aggr_y_mix_shared,9.728318370166637,1.478848975876343,0.625461273009488,0.9871238201256521
eval,aggr_y_mix_horizon,9.420950728505122,1.4552580618619873,0.6212936807103222,1.646869384067604
eval,context_ridge_shared,9.61424248268817,1.4665966237997305,0.6490709056962393,-2.7503699924291674
eval,context_ridge_horizon,9.467409117366314,1.4649569467475458,0.6585000371444525,-4.243037028508846
eval,aggr_y_ridge_shared,9.60762858689446,1.4785262727194903,0.6388566001856008,-1.1334069438266086
eval,aggr_y_ridge_horizon,9.343455294563746,1.4578857889187287,0.6383166791438021,-1.0479354085526573
eval,y_ridge_shared,9.49703425013306,1.5039730186946043,0.6421009769968946,-1.6470040174740785
eval,y_ridge_horizon,9.394168350249393,1.4840877525623777,0.6440254076670038,-1.9516486435745042
eval,cov_y_ridge_shared,9.618398640762292,1.5068638859857797,0.6444371072137073,-2.0168222330517955
eval,cov_horizon_ridge_shared,9.803415986853134,1.4874324472535803,0.6420077692269799,-1.632248876300967
eval,cov_horizon_ridge_horizon,9.529856460945298,1.4682508510896664,0.6411185065500058,-1.4914752439016938
eval,residual_ridge_shared,9.299513449514892,1.5209059647741459,0.6475039243353994,-2.50231093881186
eval,residual_ridge_horizon,9.413091561562567,1.5115970897878785,0.6564219364677213,-3.9140658613501436
eval,full_ridge_shared,9.390762614988335,1.5223485410233908,0.6499180198141499,-2.884471349118016
eval,full_ridge_horizon,9.551531094192852,1.5209903716121707,0.6588480877014538,-4.298134743094574
