horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,0.00041900653636589623,0.00041987243219938306,0.0004091074740919537,0.00046046688667816566,0.0004337220540371864,0.00042718028281402956,0.0004333244823640339,0.0004758400653288544
2,0.00025073350164876636,0.00025140302553797015,0.0003394622379172341,0.0002486491849166158,0.0003091800921096065,0.0003342497850880479,0.00027834143340495416,0.00035701244163386086
3,0.0005380156335562279,0.0005371275940854698,0.0004797512918288198,0.00051010843335067,0.0006355136889274605,0.0005662994362658408,0.0005595230165708912,0.0006267036153622305
4,0.0004572869452543131,0.00044763184143371473,0.0004971917204624149,0.0004922140607609726,0.0005464451228384202,0.0004998514396256247,0.000515892129528765,0.0005275419573930395
5,0.0005048035517132063,0.0005083819644263092,0.0005440447158405582,0.0005452788894325733,0.0005602021484487982,0.0005046328609922149,0.00048770482287167964,0.0005380240992681247
6,0.0008524258830422079,0.0008777336319353027,0.0009103361373377218,0.0009102416739205458,0.0008270548845417476,0.0008600383101149852,0.0008097456712323907,0.0008790568298795875
7,0.00042157054522068665,0.0004470010879199913,0.000369509615497397,0.0004803903006574061,0.00047419810967895673,0.0004073422294361758,0.00044288661245033006,0.0004908504615103933
8,0.00035194138262559704,0.00035911695620052293,0.0003123693053535777,0.00032792079275908385,0.0003084395269952529,0.0003269269069495556,0.0003402979022440563,0.00034103409708985887
9,8.511246249768655e-05,8.290197856942212e-05,0.00011505209574021005,7.090677762007722e-05,6.344383977207994e-05,9.444366085520165e-05,6.210786553209408e-05,6.428800824233438e-05
10,-0.00014986035870596853,-0.00013968071416543148,-0.00011214952839673846,-0.00011268403840424264,-0.00011350312925619411,-0.0001540569994902509,-0.00015475503113270592,-0.00010631173517065534
11,0.00024186233129428614,0.0002583019256815712,0.00016947165503133078,0.0002729256081589288,0.00034223334859634195,0.00017938058056659922,0.00026413312813824475,0.00030173900884468343
12,0.00011413115185966987,0.00012924539595263927,5.900583903238314e-05,0.00015536733566919766,0.00019515669939270346,7.20612908568181e-05,0.00010697444065543506,0.00017107500228777408
13,-7.881480572913847e-05,-6.460307919733866e-05,-9.553940369401986e-05,-1.6003328235947448e-05,9.68313205101482e-06,-0.00010481581959363365,-4.178643224936375e-05,-2.4236721465789532e-05
14,-4.4052187203541125e-05,-4.524828749509691e-05,-4.487110185021282e-05,-6.469362132693841e-05,-8.563175340786896e-07,-3.824476407879739e-05,-3.565716056167919e-05,-7.985621788365486e-06
15,-0.00019737891885312762,-0.000202942621605314,-0.000162804613115684,-0.00015204894071762126,-0.00019108042580202167,-0.00019080597867283735,-0.00016172731005974127,-0.00018002087294793199
16,0.00023685842843874398,0.00023473499652284594,0.0002236198849763014,0.0003468155247103826,0.00026583462384033877,0.00023954034245507168,0.0003103911002287316,0.0002646881616836858
17,-9.170033800664727e-05,-8.074080630127553e-05,-4.712584363925212e-05,2.07101998760135e-05,-1.0444427670114416e-05,-6.172958400775744e-05,-4.813456451403463e-05,-7.235359877674591e-05
18,-0.00010086454181452638,-0.00010281030889151951,-8.131951093758292e-05,-5.067445784459309e-05,-6.617629849284977e-05,-7.888643715639452e-05,-0.00010610835520466938,-9.053148283544592e-05
19,0.0003256818632904032,0.00030684729345624987,0.0003596568033187163,0.0003459181009378089,0.0002732532005794413,0.0003606807630173277,0.0003279236725843007,0.0003180734228731773
20,0.00018403715662517,0.0001715455790964605,0.00025833547178808267,0.00024384533907305337,0.00017206072235500188,0.0002458971609963222,0.00022603706269859225,0.00017746316088558387
21,0.0003996281268255325,0.0003841407617605471,0.0004267424029487659,0.0003702747254620628,0.0002764766638654419,0.00041869107950253266,0.00034477288911541684,0.0003022144308527397
22,0.00047447102632296444,0.00045488073194280905,0.00044202432185733967,0.000391993266127553,0.00028466496616009443,0.0004737868395096086,0.00037870011245240366,0.0003066693802350165
23,0.0006525143134095254,0.0006364711832316283,0.0007081545337359884,0.0006475898955104532,0.0005504994402811853,0.000740103020446539,0.000644241491049269,0.0005909200668662551
24,0.00023497155745769342,0.0002301267257737747,0.0001943629052717681,0.00020296395834740202,0.00017771555357037083,0.00025544740910694375,0.00020957378675527042,0.00017691947327625918
