horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.3085644717412243,0.25704017958281605,0.0015331950408652806,0.0022394815338972122,-0.0020806625055867054,0.018571255982820153,0.01609159493843782,0.021876674402506454
2,-0.37835528748796793,0.3014632076172257,-0.006031796941889727,0.0010751262090710246,-0.006233661767141774,0.03684410741843989,0.018523733024276515,0.043955508762174744
3,-0.32403410551037004,0.23933665138248358,-0.007280567844856274,0.008111190561438223,0.008782842379176698,0.046627135393569885,0.015761845261025368,0.02435355965620002
4,-0.25187319709452904,0.18498997582496765,-0.008554193316394527,-0.004012188361853247,0.005310858131869517,0.04042173530436185,0.024177559049586857,0.025677210178670005
5,-0.23779117397203714,0.17633193732952898,-0.012950666879541972,-0.008507232447589023,-0.006366074386799754,0.03301261785181695,0.03519933827357822,0.039057952852919665
6,-0.30763858059528093,0.26275055227495014,-0.017513360417400814,9.176324361164982e-05,-0.006739950904297725,0.0275238247392878,0.012747999704191248,0.05040785579322946
7,-0.32442026984048694,0.26809281759517933,-0.002480177046774779,0.0013742205065217729,-0.016282947805110644,0.018954334370553952,0.009965156196606194,0.06540880368313906
8,-0.3327070886242419,0.2498602178307292,-0.008520438609115066,-0.003464153207026218,-0.01266733207856633,0.03947032127010845,0.028575388658943598,0.05066627396063251
9,-0.3624995924406558,0.290757699804624,-0.00607316472010319,0.002201117658404162,-0.003494593161593605,0.027855916983042264,0.0302062421473236,0.030980382240658695
10,-0.3742102627393104,0.28364657968684887,-0.004878801966585643,-0.005132754483388527,-0.0032058271930830115,0.023218130083270817,0.04498136777882049,0.04103855815824215
11,-0.3278172128141223,0.2315992602912751,-0.01589622253985774,-0.0071312865662483725,0.0038380799199442036,0.0362117069372819,0.039217461148598594,0.043169049585811414
12,-0.25705572560909684,0.16726093824529145,0.0047271012344124105,-0.005345590131434032,-0.0024299379458343536,0.012302492000263426,0.03965070874073011,0.04054080210684493
13,-0.1925119714703513,0.10380247791695632,0.011608235369987664,0.004176400853346184,-0.0059058042433047415,0.014761269874925941,0.0215685031141348,0.038221078398067966
14,-0.23334244077220073,0.13630918184031646,-0.00019359353036729973,-0.0019613289342117345,-0.0011598507028958843,0.025230440929677727,0.03603331288687092,0.03219133396460536
15,-0.27969333716151784,0.19780193293797418,-0.009491814150304055,-0.007373795046283275,-0.004445512873567991,0.02046954163348944,0.04120734688279591,0.042685434832535854
16,-0.25677190952735357,0.15616203651168,0.0018405724655271942,-0.013209046179100997,-0.013237305233087169,0.01664639966634133,0.042254846913535836,0.06811034399431316
17,-0.3047697476054979,0.197390122769584,-0.01401954376322752,-0.0049854895431725235,-0.006171359771643128,0.04754930994216112,0.032149425289016285,0.048389354361121226
18,-0.33551769935748577,0.24314745799012974,-0.004641353652140391,-0.0033964354932442017,-0.0015559945424624927,0.03944081539485581,0.02554547858864511,0.03439647619449271
19,-0.30179651875761876,0.20956242846475573,-0.008015145614912528,0.0023746366910810755,-0.00743458265327919,0.03038456849168863,0.022730667353853724,0.04725051225169496
20,-0.28456509054126905,0.1820415220350152,-0.0015230722501009537,-0.0011794409135426687,-0.005942010311540459,0.017357702714339788,0.043444109964723705,0.042098732841598
21,-0.2692861316936281,0.14684416174892817,0.012774957409637126,-0.004845085528916758,-0.007311007847077463,0.008134455242641414,0.05219892210951079,0.05283393358859446
22,-0.26993110743448634,0.16802687217622078,-0.0041276765859443905,-0.0030117508388622224,-0.0038944713544967124,0.03116948582849617,0.025599312524355034,0.05995080855636691
23,-0.330545539981197,0.216387500888219,-0.009600845590769529,0.0050602702857886145,0.0014205167172302293,0.04520246096007636,0.02086385427417481,0.05190084974313358
24,-0.39066808657930985,0.2719405902015365,-0.010338297774039391,0.0006313179349844262,0.005977059120584439,0.02855547458017576,0.040373984273832354,0.045516142694499655
