split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,803.484619140625,8.413063049316406,1.0172120332717896,0.0
eval,context_forecast,857.5304565429688,8.859251976013184,1.1053866147994995,-8.668259620666504
eval,aggr_y,1417.337230424231,13.042299135194423,1.664413920161671,-63.62507183563323
eval,y_mean,1112.6431884765625,12.050040245056152,1.6555536985397339,-62.75404357910156
eval,aggr_y_mix_shared,802.3394459143942,8.534645784884459,1.0486250193299775,-3.0881453453858945
eval,aggr_y_mix_horizon,846.1235986570122,8.591773984946903,1.0413409634726312,-2.372064959085535
eval,context_ridge_shared,805.7839299076089,8.967763010070511,1.3347202835253975,-31.213575918126473
eval,context_ridge_horizon,814.0643325848599,8.84810713903381,1.380183706253519,-35.68299047881463
eval,aggr_y_ridge_shared,805.0588453830073,8.917366821217417,1.3016623578978808,-27.96371998384419
eval,aggr_y_ridge_horizon,812.7260177283927,8.831495278670438,1.3663762585906816,-34.32560900757636
eval,y_ridge_shared,860.6285545382852,10.968405240012464,3.1809447297472175,-212.71206254962763
eval,y_ridge_horizon,895.8528296972254,10.409010661088267,3.8076833927147473,-274.3254373886639
eval,cov_y_ridge_shared,868.1321788155533,11.16243719205816,3.432403943066724,-237.4324949761598
eval,cov_horizon_ridge_shared,811.0866953145663,9.299737028664635,1.5608096521052446,-53.43995165737593
eval,cov_horizon_ridge_horizon,822.8809064300602,9.122952938751855,1.675217462278815,-64.68714559840568
eval,residual_ridge_shared,916.7774643170088,12.234234995122321,4.995304562469298,-391.0780052809893
eval,residual_ridge_horizon,970.8645475629968,11.279341528976415,5.972905373862422,-487.183908417894
eval,full_ridge_shared,921.750272652299,12.330184989514823,5.154221433189242,-406.700792420933
eval,full_ridge_horizon,977.2682207212251,11.345293189647721,6.1550359436752,-505.0887860496467
