split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,622.530184031266,10.702333236877275,0.23094772442602432,0.0,0.0
eval,cov_forecast,643.2257529440406,10.687966852827989,0.23409871572105667,46.50677789363921,-1.3643742551971567
eval,avgy,1078.433968788297,16.37530471920946,0.39065334344830027,28.779979144942647,-69.15228085454976
eval,y_mean,1014.5029354036936,16.064888853980406,0.36966008128735306,30.291970802919707,-60.06223148813063
eval,cov_ridge_shared,571.0570590687944,10.854438743302234,0.21547634656651232,54.27528675703858,6.699082183192366
eval,avgy_ridge_shared,573.7335614827982,10.864945940999828,0.21660090659917533,54.64025026068822,6.212149464778324
eval,y_ridge_shared,573.7805332931247,10.88315191341751,0.21675760846643502,54.223149113660064,6.14429780369392
eval,cov_y_ridge_shared,572.8369451326961,10.86195662293445,0.21634111658973712,54.066736183524505,6.3246381286453826
eval,cov_avgy_ridge_shared,572.820884431588,10.856112955515746,0.21628528301794364,54.17101147028154,6.348813977068329
eval,residual_ridge_shared,573.1820802689591,10.934778085028514,0.2163864775561735,54.17101147028154,6.304996901805367
eval,full_ridge_shared,572.7583209453093,10.912017215764905,0.21621194179331643,54.17101147028154,6.380570611522939
