horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.02767408847772315,-0.0034686168461836283,-0.013437234903941577,0.0027857087838209214,0.007203317015017591,0.029535488899831375,0.00042788554682782773,0.006775934916235127,0.00046006011631496735,0.0079987884615941,0.010893496171378664,-0.006895368259057698,0.00310733286173948,-0.011983666474041579,-0.0016281873626176366,0.00555784226654353,0.02145429834186026,0.0068858587015759596,-0.010857225099484792,-0.008069367030589743,-0.01262413740743142,-0.0034175681985704346
