feature,importance
candidate_minus_vanilla_mean,28.24102506450706
neighbor_y_minus_neighbor_pred_mean,13.881477224415647
neighbor_y_minus_vanilla_mean,11.761977859797081
neighbor_y_minus_neighbor_pred_within_std_mean,11.402703245525396
neighbor_y_minus_vanilla_within_std_mean,10.35190066319925
candidate_minus_vanilla_std,8.498714270850236
neighbor_age_mean,6.6040763163927165
query_mean,3.8564760178418567
distance_mean,2.14546002092079
query_std,1.4889184108075755
neighbor_lookback_means_mean_raw,1.0125381031080714
neighbor_lookback_stds_mean_raw,0.7547328026343344
neighbor_age_std,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
same_user_ratio,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
