feature,importance
distance_mean,50.106884506535984
candidate_minus_vanilla_mean,11.222966829586277
neighbor_y_minus_neighbor_pred_within_std_mean,7.055603520841145
candidate_minus_vanilla_std,6.955383978849023
neighbor_y_minus_vanilla_mean,6.6152115505651885
neighbor_y_minus_vanilla_within_std_mean,3.881796561271386
query_std,3.668084862526576
query_mean,2.3646052267343363
neighbor_age_mean,2.280868875788199
neighbor_lookback_means_mean_raw,2.2668700905995003
neighbor_lookback_stds_mean_raw,1.7111376703243983
same_user_ratio,1.0518203313002004
neighbor_y_minus_neighbor_pred_mean,0.8187659950778003
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
