horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15
shared,-2.113072980101884e-05,-1.7836732358037556e-05,-1.2629652849602328e-05,-2.376408004972682e-06,-3.200333070159964e-06,-5.87511457233013e-06,-3.758743445748167e-06,-1.1200531782303138e-06,-1.1886536135809379e-05,-1.82891135862687e-05,-3.6969945456225984e-06,1.8823616525028775e-06,-1.250155114122167e-05,-9.408613286229396e-07,-7.3086073850765606e-06,-1.6223360808368426e-05,-1.1443824763610381e-05
