horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.1781295471702759,0.11197594558411979,0.001687492740098305,-0.000487178472259415,0.00018675910246685192,0.00021570259010384092,0.00083931502842787,0.003706570963033138,0.012779647517922063,0.016307769608308504,0.017833502498303545,0.017563656221610113
