feature,importance
neighbor_y_minus_vanilla_mean_h,23.844758741663274
candidate_minus_vanilla_h,23.51129377409868
neighbor_y_minus_neighbor_pred_mean_h,13.92938145007362
neighbor_y_minus_vanilla_within_std_mean,5.83191708355908
neighbor_age_mean,5.795083893779505
distance_mean,4.175280800487559
neighbor_lookback_stds_mean_raw,4.133107363503162
neighbor_y_minus_neighbor_pred_within_std_mean,4.037083708932073
neighbor_lookback_means_mean_raw,3.503778011014768
query_std,3.3326662289860303
query_mean,2.868418810033704
neighbor_y_minus_neighbor_pred_mean,2.627383419210972
neighbor_y_minus_vanilla_mean,2.407450366691862
same_user_ratio,0.0023963479657222423
neighbor_weight_std,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
