horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,-0.026674602489909813,-0.000790224930831804,0.007353216604186885,0.025412662580128954,0.030174732848871788,0.03548072929457433,0.00705002768029652
