horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.21786273646084864,0.25367241359088477,0.02439763689514714,-0.00513225961659618,0.01929703418673014,0.011186298596478933,-0.000980770639918311,-0.034429654072639176,0.02635055808957849,0.018411441868942564,-0.014780784335839514,-0.03199195194776492,0.0010176910122639217,-0.00908448564036296,-0.055274580691355775,-0.011268650070618013,0.020420040603627652,0.0020141382992316286,0.022381820439911014,-0.044034606203736545,0.009616506864761521,-0.026324894993147347,0.013865199704010477,-0.025865671365843175,-0.06581589563470042,0.027368838171918448,0.011839888554963108,0.00484182155399667,0.016041744474200138,0.06551173172540521,0.011735618396677118,-0.018670123151242304
