horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.18188867567163555,0.1171604799687104,0.002411400995985589,0.004449444972887062,-0.0003011854592342044,0.0012931014151737403,-0.003386715023390815,0.007205596409010904,0.008588338636303853,0.012864938288950932,0.014955177410935862,0.022375691120042097
