horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.0003099726002706393,-0.0002845600508359174,-0.0002857874666882689,-0.0003024511299223281,-0.0003088238404967536,-0.0003028301834174037,-0.00031517927969919963
