split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,803.7205302557222,12.375149571967473,0.27666939970463217,0.0,0.0
eval,context_forecast,839.2720028486823,12.598722843827153,0.29054443178460343,42.44806288601909,-5.0150222954848
eval,aggr_y,1178.136600645103,17.5807134762348,0.4161308116120463,24.92981471083661,-50.40724129820678
eval,y_mean,1120.6065581697042,17.33638734173935,0.39409561896761336,27.51263335204941,-42.44279251277646
eval,aggr_y_mix_shared,786.5644601960403,12.297460325087872,0.27069658771018,61.48231330713082,2.1588263829786136
eval,context_ridge_shared,739.2242629905559,12.506634421104549,0.25617421251193634,73.04884896125772,7.407825807471359
eval,aggr_y_ridge_shared,744.925475725145,12.556005176831414,0.25812043058459616,70.8590679393599,6.704380441002362
eval,y_ridge_shared,745.2391136909914,12.593058687931498,0.2583794344262864,70.01684446939922,6.6107655193786625
eval,cov_y_ridge_shared,739.7455336859315,12.544412698158489,0.25643429402707074,73.10499719258843,7.313821369173497
eval,cov_horizon_ridge_shared,739.608652479071,12.529349131595371,0.2563318107390221,72.99270072992701,7.350863155564779
eval,residual_ridge_shared,734.6401573579835,12.3677937292816,0.25441466158997467,73.66647950589557,8.043801785964153
eval,full_ridge_shared,735.3514532377382,12.410285123184105,0.2547438449134353,74.45255474452554,7.924821037167181
