feature,importance
candidate_minus_vanilla_h,16.659962430098066
neighbor_y_minus_vanilla_mean_h,15.644302944760566
neighbor_y_minus_vanilla_within_std_mean,9.739968105964381
neighbor_y_minus_neighbor_pred_mean_h,7.187357831319347
neighbor_y_minus_vanilla_std_h,6.373358780374036
neighbor_y_minus_neighbor_pred_within_std_mean,6.337043793977226
neighbor_lookback_stds_mean_raw,6.18243292950066
same_user_ratio,5.777459950928839
neighbor_y_minus_neighbor_pred_std_h,5.455790932951694
neighbor_y_minus_vanilla_mean,3.8026285807787885
query_std,3.0178059036743967
distance_mean,2.0675828351743544
query_mean,1.7242141416473418
neighbor_weight_max,1.4008664597680471
neighbor_age_mean,1.3657804812792975
neighbor_weight_std,1.306709452184868
neighbor_y_minus_neighbor_pred_mean,1.2448328816411285
neighbor_lookback_stds_std_raw,1.2267402780755048
neighbor_y_minus_vanilla_between_std,1.0681249561338826
neighbor_lookback_means_mean_raw,1.0401836282307695
