horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.12767234779768552,0.19202878531594736,0.03848880908621462,0.028495490457623198,0.005847121273185614,-0.03156555911157045,-0.07975394713930854,0.01782533233900563,-0.006051832690334039,-0.02398189600900534,-0.07246222277060024,-0.08400030277556003,-0.04932114126345326,-0.04987352505119618,-0.03571495766633386,-0.04911810904875653,0.07225603269158122,-0.03212681181601685,0.06128862180984608,-0.0060440743996498245,0.07808576425093464,-0.028596397769558194,-0.02997056453735082,0.03070185461762779,-0.12921707214515069,0.05748368196633865,0.08125710194378083,0.018448260842421262,0.15199640866710354,-0.005411032405854295,0.0787499028517515,-0.07503186430467529
