split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,2630559.2951259823,169.92488774384512,0.2092849077232636,0.0,0.0
eval,cov_forecast,2820060.9814625387,169.21789970549244,0.197232759634812,52.58755472170106,5.7587277647311845
eval,bayes_cov_shared,2630559.2951259823,169.92488774384512,0.2092849077232636,0.0,0.0
eval,bayes_cov_horizon,2746008.0380333983,169.60250186194367,0.2058858695316589,53.25984990619137,1.6241200708553858
eval,oracle_cov_shared,2544009.492868259,160.79815814993097,0.17932825307827574,52.58755472170106,14.313815062383478
eval,oracle_cov_horizon,2465923.8038683054,151.89324351726924,0.16927661726243892,99.82020012507817,19.116662972051216
eval,catboost_cov_classifier_shared,2685947.831087337,167.64727391444546,0.1965442726913275,27.947154471544714,6.087698903154068
eval,catboost_cov_regressor_shared,2663812.091626509,169.13688901829235,0.2019593080309162,27.82989368355222,3.500300032161909
eval,catboost_cov_regressor_shared_soft,2699722.059391351,168.603117324827,0.1957886365929595,57.24671669793621,6.448755085651067
eval,catboost_cov_regressor_horizon,2717033.8396073543,169.16792446026284,0.20449622833231904,52.91588492808005,2.288115011750689
