split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0
eval,context_forecast,3784260.964487746,183.2302831305237,0.2015021463935037,-3.792711157552313
eval,aggr_y,5643398.856865449,233.1667510570296,0.25211680579139967,-29.864059861523607
eval,y_mean,5504174.071112707,228.92089174435569,0.23676788606579893,-21.957910869201537
eval,aggr_y_mix_shared,3633519.8753304044,178.34242121648134,0.19398842866760807,0.07756589706673343
eval,aggr_y_mix_horizon,3639056.524065198,178.41093752110777,0.19264942838774007,0.7672780007622267
eval,context_ridge_shared,3649500.813409008,178.46833843275053,0.19394635248569358,0.09923912027664566
eval,context_ridge_horizon,3639738.7226284,178.43100636598575,0.19472909732922788,-0.3039486914122838
eval,aggr_y_ridge_shared,3635909.833220719,178.4226577231832,0.19431949734179652,-0.09296586097345234
eval,aggr_y_ridge_horizon,3639841.7205950823,178.43910638202482,0.1947260963598675,-0.3024029076497349
eval,y_ridge_shared,3640775.546681186,178.51285180637697,0.19469395904734874,-0.2858491445492299
eval,y_ridge_horizon,3659944.991693605,179.01411928535194,0.19671987710176425,-1.3293890334007517
eval,cov_y_ridge_shared,3641147.7534831087,178.51954456974983,0.1947211659013806,-0.2998632540392671
eval,cov_horizon_ridge_shared,3649827.923544998,178.61005376526956,0.1942765043997863,-0.0708204193900909
eval,cov_horizon_ridge_horizon,3642795.3548251125,178.4954747251749,0.19502426479659132,-0.4559879239042873
eval,residual_ridge_shared,3642778.2474110764,178.5527210601144,0.1948598099761549,-0.3712780983191493
eval,residual_ridge_horizon,3670992.2719061263,179.43627997906233,0.19793306756144927,-1.954297150832321
eval,full_ridge_shared,3642978.082081801,178.55643731329874,0.19487391953639258,-0.3785458596632349
eval,full_ridge_horizon,3671808.65119237,179.47011094071613,0.19802986844984377,-2.0041587866945245
