horizon,V,C,Y_1,Y_2,Y_3
1,0.0009263289749337311,0.0009637798265396305,0.001080773148139056,0.00107587324451526,0.0010600309436691342
2,0.0005422108320787898,0.0005736945289689795,0.0006338532665744539,0.0007773173764298512,0.0006922426909183729
3,0.0008113297248959269,0.0008397447491177298,0.0008969691212664944,0.0009908045024613797,0.0009227711969245516
4,0.0007281884743906566,0.0007355352532622516,0.0008393537712050557,0.0008655263339978162,0.0007595358638611387
5,0.0008587065569308315,0.0008761837397547557,0.000898675145600973,0.0009996005498703494,0.0008363343456643677
6,0.001343477987307894,0.0013528415506502162,0.001419343940838804,0.0013996557677900825,0.0012063383415868787
7,0.0006993049116604718,0.0007033991378262297,0.000716450478004058,0.0008067827392060231,0.0006533728135130615
8,0.000467010283690735,0.0004670908909666481,0.0003602524307534987,0.00047347965985972194,0.00036776724248366175
9,0.0001111807016317978,0.00011558009941713522,5.748697847748929e-05,0.00011170775968434744,5.914096051407798e-05
10,-0.00013349539963555338,-0.00013201364301129473,-0.00015421816158408812,-4.278089739508278e-05,-7.954880611941116e-05
11,0.00032764788954543127,0.0003173164798503917,0.00027434190488444737,0.0004154872758083474,0.0003430948320786001
12,0.00014807475307429766,0.00013762788096717573,0.00010556980089052978,0.00017362623909089028,0.00018449311785304824
13,-0.00019938406720055118,-0.00021828746839318595,-0.00022296728953165293,-0.0002522261515047337,-0.00018291637516423505
14,-0.00011661853208372718,-0.0001448743866141315,-0.00012062052244412257,-0.00015837529240531157,-7.129911600706738e-05
15,-0.00038039471680500814,-0.0004127445203834798,-0.00039955354602216284,-0.0003998799080957543,-0.0003886336530486848
16,0.00027437679257589164,0.00023231349638447223,0.00020906704869068612,0.0001852555230219214,0.000279763494910632
17,0.00010863330707247728,7.59018040662193e-05,4.728248102606196e-05,4.237238425350304e-05,0.0001568550795515582
18,2.8672170858040277e-05,1.4902217814544423e-05,-6.8652819940593404e-06,-7.749761633230754e-06,-8.463710714459998e-06
19,0.0005835673269512671,0.0005806901034398882,0.0005835655390171716,0.0005458389108238328,0.0006067486631675234
20,0.00041578114016695356,0.00042544303843303606,0.00041718480491002857,0.0003706893484519296,0.00042288316049810177
21,0.0005869508363981497,0.0005852920265663626,0.0005009754988143201,0.00044456464688265616,0.0004721507942972102
22,0.0007859110074794262,0.0007933510593641182,0.0007096413883284776,0.0006933037852648609,0.0006096571003948641
