horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,0.0007541766872667855,0.0007907191434918957,0.0009063468907453346,0.0009039148560751965,0.0008862353257916166,0.0008962780054069435,0.0008794704615841434,0.0008469772231066632
2,0.0004342930313133911,0.0004650133400492402,0.0005240881892799576,0.000668684246655205,0.0005822684826485053,0.0004879347410438545,0.0006310817716132512,0.0005266339637783495
3,0.0006605081821618058,0.0006880021345867556,0.0007447089023877769,0.0008395173331942536,0.0007708309415881346,0.0007060837529178714,0.0007965411097431948,0.0007852924055023828
4,0.0005965144482415085,0.0006030458539088047,0.000707285681215672,0.0007342888424592749,0.0006269484360084455,0.0006647528037537834,0.0006733221293895395,0.0006507139566166737
5,0.0007067900509633709,0.0007231326313173808,0.0007483112058619838,0.0008489844686602263,0.0006846345354078451,0.0007194488553427482,0.0008229256869446637,0.0007429850781874309
6,0.0011190136331997572,0.0011269793780198053,0.001199034956050107,0.0011789969694312495,0.0009839470819393518,0.0011744087132762203,0.001148125495275796,0.0010394673832143314
7,0.0005750161193995311,0.0005784808034311304,0.0005944007902596059,0.0006837801596982825,0.0005300214200517205,0.0006105868316701792,0.0006573792958052201,0.000599354314619604
8,0.00040014424979693055,0.0003998590474794987,0.0002943178917393534,0.00040672834001331674,0.00030129246198442764,0.0003187642860499984,0.0003420482985221545,0.0003435165354994994
9,9.62155546091458e-05,0.00010053151712325752,4.275345888151477e-05,9.670136424214557e-05,4.4290773760998305e-05,9.566720796172535e-05,5.339641679963324e-05,7.565941265507946e-05
10,-0.0001126562826251594,-0.00011105828789327002,-0.00013365494304058885,-2.1844468723970336e-05,-5.900967611344401e-05,-0.00013750654504682483,-7.32298753708621e-05,-0.00010166798926675777
11,0.0002732394817165935,0.000262708228223012,0.00022056856779688105,0.00036096833979894574,0.00028954546744355814,0.0002223194848091431,0.0002808613472747705,0.00031103896463712997
12,0.00012619175514849766,0.00011567271840141297,8.384897680474191e-05,0.00015174458814231053,0.00016299592704007915,0.0001039834967348093,0.00010217696002607985,0.00012039241125272722
13,-0.00016709034287056896,-0.0001858821231195327,-0.00019093625301121203,-0.00021993842031423977,-0.00015130387416195505,-0.00015661717248722704,-0.0001800640684711619,-0.00014617033888743742
14,-0.00010160680728413962,-0.00012982913228763447,-0.00010565163400738776,-0.00014338158661652894,-5.6623451341706186e-05,-8.165564480196816e-05,-0.00011688064020959221,-2.729454529116632e-05
15,-0.0003186319018884411,-0.00035105182029753634,-0.0003378342856275894,-0.0003383227783396543,-0.00032791747618213306,-0.00030584732547534556,-0.0003329110253481224,-0.00029416956236198385
16,0.00023046390493078006,0.000188451963480906,0.00016520268752131094,0.00014126733207046372,0.00023682143302251215,0.00022811699760453603,0.0001868274606573925,0.000248462949455892
17,9.042341510444954e-05,5.766827995801495e-05,2.8969115592111607e-05,2.413068164484093e-05,0.00013876399620052498,8.058913942142345e-05,5.2090851938535754e-05,0.00014196417573270886
18,2.4525520409511277e-05,1.0758820001802983e-05,-1.1037678591113322e-05,-1.190186448097556e-05,-1.2566242610654446e-05,2.1382963344266767e-05,7.856356215312517e-06,3.338017821817737e-05
19,0.0004879305582257404,0.00048511095625567287,0.00048724641179757314,0.00045017154622394864,0.000512197916223919,0.000496472980402349,0.0004580488357310025,0.0004927709594785269
20,0.00034746909168602785,0.00035712367300518624,0.00034822155434483134,0.00030308599957824367,0.00035512509691195505,0.0003563754901183336,0.00032334571040504393,0.0003563886130639881
21,0.0005021249971360553,0.0005001919831744127,0.00041546796570877996,0.0003606042504899546,0.000388201723019262,0.00046428559890517723,0.0004166530415889742,0.000406612254407474
22,0.000674442989678484,0.0006815561242797323,0.00059706796719359,0.0005835968012114692,0.0005009135772176196,0.0006055700838043548,0.000591135228319239,0.0004918895434716579
23,0.0007399754101387409,0.0007330870472762423,0.0006980163518388322,0.0006978355093210426,0.0006208882747478968,0.0007015817814087898,0.0006891147057611339,0.0006267739146116508
24,0.0003967223599126965,0.00036744423050019475,0.00032226789628321697,0.000391314763430345,0.00028229862254301074,0.00037294814599283735,0.00036853741945687814,0.0002902632986040377
25,-1.8081363715818428e-07,-3.7769158574941446e-06,7.214107361834236e-06,8.599964040391584e-05,4.976444040808424e-05,4.922870267804306e-05,6.155573358674332e-05,3.6466215364364105e-05
26,0.0006109083354533932,0.000623871409173489,0.0006689546330611035,0.0007872051285299061,0.0006865907417219409,0.0006433460066689083,0.0007315687341727542,0.0006389971201403598
27,0.0006349638477478767,0.0006506212435519739,0.0007230209890643008,0.0008219121134103461,0.0007024097787391031,0.0006310541073301922,0.0007497759119823626,0.0007175232157537591
28,0.0009401841122173938,0.000948301165693696,0.0009598926404710544,0.0010263671552260983,0.000971116502143589,0.0009444492219740854,0.0009930297786469155,0.0009993488366327697
29,0.0008654303825789189,0.0008567404239400722,0.0008179747877426266,0.0009863163230392589,0.0008261663456997381,0.0007937923483103801,0.0008974945657130522,0.0008818704521258862
30,0.0007684090480871373,0.0008037274146871818,0.000742788323921111,0.0008619686114414657,0.0007149498159779263,0.0007219625949928356,0.0008256395863874251,0.0006803867376761184
31,0.001029365510576749,0.0010365424357462328,0.0010602429401761944,0.0009696497613812682,0.0009328860096782373,0.0010448040396194298,0.0010083897932179227,0.0009184591341566428
32,0.0006164497164612819,0.0006417363952055165,0.0005027220273876386,0.0006889361945693013,0.0005165061883510542,0.0005599849461621219,0.0006291659142452492,0.0005276699619349999
33,0.0004323140903558628,0.000418553508794887,0.00026288513980350767,0.00025681233878317147,0.00029442982218275875,0.00034747334358620674,0.000327659865287762,0.00030451871625764867
34,0.00013774627607223748,0.0001285382680770877,-5.541752739913409e-05,3.066183135647224e-05,-1.997340031595841e-05,2.4522212715395675e-05,6.492212474546736e-05,-1.0029949814317215e-05
35,6.168177622315786e-05,4.440800456657575e-05,-8.839707283431395e-05,7.969061363757933e-05,9.638177890994025e-05,-4.9215823229421774e-05,4.9388386396091334e-05,6.538986558910456e-05
