horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.0002365814731357728,-0.00021785167452734386,-0.00021247825418028288,-0.00021382843491128214,-0.00023019576551889888,-0.000252440864029168,-0.0002786352065580617,-0.00023569896529279728,-0.00022986390252698494,-0.00024181579588339382,-0.00023647587806560405,-0.00025558780818746817
