horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,0.0005495507375677497,0.000552104465724986,0.0006013718764978432,0.0005733438903281189,0.0006213560646401852,0.0006282066306474102,0.0006322996622753102,0.0006073113383359038
2,0.0002800675994343085,0.00028230619824387446,0.000370124583990272,0.00044722895320058935,0.000333470995542731,0.00042204533830381624,0.0004720885659207761,0.00023016334579858182
3,0.0004404302532843858,0.0004409778297634998,0.0005720047860892711,0.0005754856757314521,0.0005079055969100131,0.0006083693815004098,0.0005572925387137956,0.0004859021956913527
4,0.0003478982705604127,0.0003503472471060861,0.0005396424308797389,0.000414648774772177,0.0005548895729528877,0.000534660662594908,0.0003608437229670036,0.0005253480326424605
5,0.0004405273312293053,0.000427600734976544,0.0005250584743859858,0.0005658095876517595,0.0004058804606486096,0.0005115545644606245,0.0005452842332916492,0.0003833111859709663
6,0.0008280928240303969,0.0008214538192994998,0.0009138741016065095,0.0007236598407309934,0.0008373424145269642,0.0008827267934514895,0.0007299413644641722,0.0008450151543822495
7,0.0003036124094226114,0.0003228328340666374,0.0005256688219262645,0.0003601017860993267,0.00034004676804015875,0.00046360520649845843,0.0003775086581185764,0.0003975853392685465
8,0.00015608206008339764,0.00017550606876134262,0.00025735186358903195,-2.1482921821762466e-05,0.000324070172989104,0.00019232882871285674,-1.8738257989504874e-05,0.0003844757261485681
9,-0.0001214721633880989,-0.00011586911807294552,-3.1999988052735807e-06,-0.0001708980306177447,-4.589817447237249e-06,-2.005535309565789e-05,-0.00020856043463630342,4.649503340809991e-05
10,-0.0002324775628467321,-0.00021913515050615143,-0.00013882778161329682,-0.0002913158634135111,-0.00010290102195160989,-0.00015959699425029594,-0.00020841052958010087,-6.954646618722835e-05
11,0.00013558345833830938,0.00014281388878731161,0.00020521368035297257,0.00019421307213678102,0.00021381655012647495,0.00018883250812108763,0.0001476542808016217,0.0003289788345291898
12,3.283695773620902e-05,3.6200961258580464e-05,5.291939094799751e-05,4.852121851144574e-05,-3.590902124664091e-05,9.874521565277345e-05,3.004635734832558e-05,5.081227594024508e-05
13,-0.00023791457282675276,-0.0002247080261226905,-0.00020134828839210844,-0.00015521828358357745,-0.00019213035435609367,-0.00014585654254684963,-0.00014703868217493107,-0.00015161344221105807
