split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,avgy,6374781.136258814,250.33500307917654,0.2888439901349424,17.479674796747968,-48.78204214819966
eval,bayes_avgy_shared,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,bayes_avgy_horizon,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,oracle_avgy_shared,3286415.2706759167,171.6554860415521,0.17611297690561675,17.479674796747968,9.285118445514126
eval,oracle_avgy_horizon,2768659.109857938,141.65399182576363,0.14350320554204782,99.38242651657286,26.082242648067286
eval,catboost_avgy_classifier_shared,3667214.0663047456,189.61426405990935,0.23790505947798873,9.247967479674797,-22.543662999488866
eval,catboost_avgy_regressor_shared,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,catboost_avgy_regressor_shared_soft,3653499.8963138573,188.65352562372615,0.20785326944577223,34.38868042526579,-7.06414172188417
eval,catboost_avgy_regressor_horizon,3659596.900909698,180.95324686318807,0.19914871872065154,30.479987492182612,-2.580472761830642
