horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,0.00013703482071829925,0.00014972555499060804,0.00014907279858249772,0.0001472902358695273,0.00019572097232339636,0.00017810520630125423,0.00012093411915218706,0.0001557042556584291,0.00013726103285940122,0.00010743731475882413,0.00018711660479460231,0.0001378213679524979,0.00012345575702061377,0.00012768543777774845,0.00017553578444703895,0.00013089389270095865,0.00016201459810911945,0.00016670509262947206,0.0001499279807143111,0.00012042118388973362,0.00020279307181345654,0.00013568785900233379
