horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.007466062642069503,-0.003793190472562396,0.004858081915569078,-0.00618725364185242,0.005059002846185954,0.010409317296240448,0.001511764341415038,0.0010560834031451752,-2.647359463433467e-05,0.0009652908607208987,0.002772232170741313,-0.00099911084105998
