feature,importance
neighbor_y_minus_vanilla_mean,11.553153630495975
candidate_minus_vanilla_mean,11.05470018584658
neighbor_y_minus_neighbor_pred_mean,9.132728046283798
candidate_minus_vanilla_std,8.849572755593009
neighbor_lookback_stds_mean_raw,8.790727008726668
distance_mean,8.27553626773044
query_mean,6.890807450375236
neighbor_y_minus_neighbor_pred_within_std_mean,6.841292221024052
neighbor_age_mean,6.698699420162335
query_std,6.1039518847266185
neighbor_y_minus_vanilla_within_std_mean,5.90975224956116
neighbor_lookback_means_mean_raw,5.247313823056395
same_user_ratio,4.651765056417756
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
