feature,importance
neighbor_y_minus_vanilla_mean_h,20.58287198694718
candidate_minus_vanilla_h,19.66779889464706
neighbor_y_minus_vanilla_mean,10.290611904026443
neighbor_lookback_stds_mean_raw,8.058951824697614
neighbor_y_minus_neighbor_pred_mean_h,5.9622493316219645
neighbor_age_mean,5.7408303310120665
query_std,4.227129061135333
neighbor_y_minus_neighbor_pred_mean,4.098902846243917
neighbor_y_minus_neighbor_pred_within_std_mean,4.070320815786827
neighbor_y_minus_vanilla_within_std_mean,4.016620112918232
query_mean,3.8442334355017382
neighbor_lookback_means_mean_raw,3.7847649328040993
distance_mean,3.495938043481131
same_user_ratio,2.1587764791764
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
