feature,importance
candidate_minus_vanilla_h,41.956956078797795
neighbor_y_minus_vanilla_mean_h,9.793862575831687
neighbor_y_minus_neighbor_pred_mean,9.34444759517365
neighbor_y_minus_neighbor_pred_mean_h,8.952721968374638
neighbor_y_minus_neighbor_pred_within_std_mean,6.4199924024387025
neighbor_lookback_means_mean_raw,6.258134878383543
neighbor_y_minus_vanilla_within_std_mean,4.1823516153980975
neighbor_y_minus_vanilla_mean,3.9848017610301434
query_std,2.898719595956525
neighbor_lookback_stds_mean_raw,2.4613946844953927
distance_mean,2.0941505537685003
query_mean,1.3866933838709796
same_user_ratio,0.16315231172135464
neighbor_age_mean,0.10262059475899123
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
