split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,803.7205302557222,12.375149571967473,0.27666939970463217,0.0,0.0
eval,cov_forecast,821.133755639759,12.435126132197448,0.2839345148421796,43.7956204379562,-2.6259192904251525
eval,avgy,1326.3734467255222,18.546067442743677,0.46567219329747056,17.68669286917462,-68.31358791200428
eval,y_mean,1326.3734467255222,18.546067442743677,0.46567219329747056,17.68669286917462,-68.31358791200428
eval,cov_ridge_shared,739.175499573243,12.497690111453455,0.2562286925453379,72.03818079730489,7.388134423653797
eval,avgy_ridge_shared,744.4237626100991,12.54887774531152,0.2579466151265799,71.42055025266704,6.767204684739408
eval,y_ridge_shared,744.4237626100991,12.54887774531152,0.2579466151265799,71.42055025266704,6.767204684739408
eval,cov_y_ridge_shared,739.4342136670824,12.519477127259895,0.2563566622320786,72.37507018528916,7.34188077692695
eval,cov_avgy_ridge_shared,739.4342136670824,12.519477127259895,0.2563566622320786,72.37507018528916,7.34188077692695
eval,residual_ridge_shared,735.9607657158393,12.385940066488763,0.2549198644054589,73.32959011791128,7.8612001625017935
eval,full_ridge_shared,737.1609856075007,12.446511439927678,0.25547968509745833,73.61033127456486,7.6588573329018805
