horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.13271674849588597,0.011362778357789054,0.012235882888431606,0.010895900742488382,0.0371503387426646,0.031188307621414047,0.03021801492202419
