horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.1015241516723982,0.01839111946876427,0.015834662739105103,0.014164455589020592,0.01292654443415777,0.016966627574228767,0.02732467836746586
