horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.02850431421518319,0.0055656237036228505,-0.0006052049569954563,-0.0006816841166135396,0.001795417519583747,0.0016695342072549071,-0.011278803747939471
