horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.027827835301696878,0.006787666751459559,0.00670118445481543,0.006419972900690742,0.007031581658174827,0.007697187655584292,0.007307968570834537
