split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0004071573189471491,0.012052541985920269,0.6028376011436186,0.0,0.0
eval,cov_forecast,0.000428115098849642,0.012466985986167047,0.6937600336038768,44.791666666666664,-15.082408975115849
eval,bayes_cov_shared,0.0004071573189471491,0.012052541985920269,0.6028376011436186,0.0,0.0
eval,bayes_cov_horizon,0.00040951280639039034,0.01210422370544014,0.6125694611631514,40.625,-1.6143419058583657
eval,oracle_cov_shared,0.00036563457083764364,0.011275541158587052,0.5396495314554458,44.791666666666664,10.481773128998805
eval,oracle_cov_horizon,0.00035483902248018516,0.010789780075558357,0.5225849564944223,95.83333333333333,13.312481586575279
eval,catboost_cov_classifier_shared,0.00040213328378552296,0.012176346556265748,0.6372562211024724,20.833333333333332,-5.709434828477786
eval,catboost_cov_regressor_shared,0.0004071573189471491,0.012052541985920269,0.6028376011436186,0.0,0.0
eval,catboost_cov_regressor_shared_soft,0.0004103629754140803,0.012168966170267796,0.6144667953793235,50.0,-1.9290757931561642
eval,catboost_cov_regressor_horizon,0.0004068095411058493,0.01209344723105864,0.6095057950704414,43.75,-1.1061343741951184
