horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15
shared,-0.16827770022175334,0.10583033796444044,0.0019312327576709012,0.0014529464657682847,0.0030243221169048463,0.0031429582435381844,0.0027702162026531215,0.0033255025247326403,0.003966565345703636,0.003928063460096723,0.002943086477919515,0.0055667470065775965,0.005207613730840978,0.0049282396301830195,0.007267231686697927,0.007560492155447223,0.009902924374298577
