split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,5569495.078654078,213.75184153766008,0.24478885385533303,0.0
eval,context_forecast,11802432.907957196,239.88353907242896,0.26036446241297406,-6.362874907223519
eval,aggr_y,18122622.60190362,344.45687912956737,0.40983599927586367,-67.4242894727843
eval,bayes_context_shared,5569495.078654078,213.75184153766008,0.24478885385533303,0.0
eval,bayes_context_horizon,6578973.14446787,217.90143610273915,0.2464209363891937,-0.6667307388208222
eval,oracle_context_shared,5044055.195531385,205.25238537330452,0.22885152612915746,6.510642733592076
eval,oracle_context_horizon,4761232.763949314,189.37477605349483,0.21308348352836298,12.952129897919086
eval,catboost_context_classifier_shared,5957760.061742139,217.75587227881792,0.24536929067197102,-0.237117339084821
eval,catboost_context_classifier_horizon,6145142.551909812,216.0276445876202,0.24650560502922672,-0.7013191764475808
eval,catboost_context_regressor_shared,11589554.631727217,233.63253762424378,0.24524708022015462,-0.18719249573855243
eval,catboost_context_regressor_horizon,7139110.426184785,219.63281162766256,0.24666497048930328,-0.7664224103434908
eval,bayes_aggr_y_shared,5569495.078654078,213.75184153766008,0.24478885385533303,0.0
eval,bayes_aggr_y_horizon,5569495.078654078,213.75184153766008,0.24478885385533303,0.0
eval,oracle_aggr_y_shared,5017668.646975222,207.89246344937828,0.22931360561685318,6.32187617808183
eval,oracle_aggr_y_horizon,4233285.7451710915,171.4280302616339,0.18291439227926012,25.276666237687394
eval,catboost_aggr_y_classifier_shared,13912149.598232962,282.4008327805675,0.3237414029466619,-32.25332683570176
eval,catboost_aggr_y_classifier_horizon,6060243.782178075,221.21984981666722,0.2538853157851737,-3.7160441689132484
eval,catboost_aggr_y_regressor_shared,5569495.078654078,213.75184153766008,0.24478885385533303,0.0
eval,catboost_aggr_y_regressor_horizon,5809401.35171507,217.84420188283434,0.25388777841851745,-3.7170501923922434
